Pincode,District,StateName
570003,Mysuru,Karnataka
570004,Mysuru,Karnataka
570005,Mysuru,Karnataka
570006,Mysuru,Karnataka
570007,Mysuru,Karnataka
570008,Mysuru,Karnataka
570009,Mysuru,Karnataka
570010,Mysuru,Karnataka
570011,Mysuru,Karnataka
570012,Mysuru,Karnataka
570014,Mysuru,Karnataka
570015,Mysuru,Karnataka
570016,Mysuru,Karnataka
570017,Mysuru,Karnataka
570018,Mysuru,Karnataka
570019,Mysuru,Karnataka
570020,Mysuru,Karnataka
570022,Mysuru,Karnataka
570023,Mysuru,Karnataka
570025,Mysuru,Karnataka
570026,Mysuru,Karnataka
570027,Mysuru,Karnataka
570028,Mysuru,Karnataka
570029,Mysuru,Karnataka
570030,Mysuru,Karnataka
570031,Mysuru,Karnataka
570032,Mysuru,Karnataka
570033,Mysuru,Karnataka
570034,Mysuru,Karnataka
571101,Mysuru,Karnataka
571102,Mysuru,Karnataka
571103,Mysuru,Karnataka
571104,Mysuru,Karnataka
571105,Mysuru,Karnataka
571106,Hunsur,Karnataka
571107,Mysuru,Karnataka
571108,Mysuru,Karnataka
571109,Chamrajnagar,Karnataka
571110,Mysuru,Karnataka
571111,Chamrajnagar,Karnataka
571114,Mysuru,Karnataka
571115,Chamrajnagar,Karnataka
571116,Mysuru,Karnataka
571117,Chamrajnagar,Karnataka
571118,Mysuru,Karnataka
571119,Mysuru,Karnataka
571120,Mysuru,Karnataka
571121,Mysuru,Karnataka
571122,Mysuru,Karnataka
571123,Chamrajnagar,Karnataka
571124,Mysuru,Karnataka
571125,Mysuru,Karnataka
571126,Chamrajnagar,Karnataka
571127,Chamrajnagar,Karnataka
571128,Chamrajnagar,Karnataka
571129,Mysuru,Karnataka
571130,Mysuru,Karnataka
571134,Mysuru,Karnataka
571187,Mysuru,Karnataka
571189,Mysuru,Karnataka
571201,Kodagu,Karnataka
571211,Kodagu,Karnataka
571212,Kodagu,Karnataka
571213,Chikkamagaluru,Karnataka
571214,Kodagu,Karnataka
571215,Kodagu,Karnataka
571216,Kodagu,Karnataka
571217,Kodagu,Karnataka
571218,Kodagu,Karnataka
571219,Kodagu,Karnataka
571231,Kodagu,Karnataka
571232,Kodagu,Karnataka
571234,Kodagu,Karnataka
571235,Kodagu,Karnataka
571236,Kodagu,Karnataka
571237,Kodagu,Karnataka
571247,Kodagu,Karnataka
571248,Kodagu,Karnataka
571249,Kodagu,Karnataka
571250,Kodagu,Karnataka
571251,Kodagu,Karnataka
571252,Kodagu,Karnataka
571253,Kodagu,Karnataka
571254,Kodagu,Karnataka
571301,Mysuru,Karnataka
571302,Mysuru,Karnataka
571311,Mysuru,Karnataka
571312,Mysuru,Karnataka
571313,Chamrajnagar,Karnataka
571314,Mysuru,Karnataka
571315,Mysuru,Karnataka
571316,Chamrajnagar,Karnataka
571320,CHAMARAJANAGAR,Karnataka
571342,Chamrajnagar,Karnataka
571401,Mandya,Karnataka
571402,Mandya,Karnataka
571403,Mandya,Karnataka
571404,Mandya,Karnataka
571405,Mandya,Karnataka
571415,Mandya,Karnataka
571416,Mandya,Karnataka
571417,Mandya,Karnataka
571418,Mandya,Karnataka
571419,Mandya,Karnataka
571421,Mandya,Karnataka
571422,Mandya,Karnataka
571423,Mandya,Karnataka
571424,Mandya,Karnataka
571425,Mandya,Karnataka
571426,Mandya,Karnataka
571427,Mandya,Karnataka
571428,Mandya,Karnataka
571429,Mandya,Karnataka
571430,Mandya,Karnataka
571431,Mandya,Karnataka
571432,Mandya,Karnataka
571433,Mandya,Karnataka
571434,Mandya,Karnataka
571435,Mandya,Karnataka
571436,Mandya,Karnataka
571438,Mandya,Karnataka
571439,Chamrajnagar,Karnataka
571440,Kollegal,Karnataka
571441,Chamrajnagar,Karnataka
571442,Chamrajnagar,Karnataka
571443,Chamrajnagar,Karnataka
571444,Chamrajnagar,Karnataka
571445,Mandya,Karnataka
571446,Mandya,Karnataka
571448,Mandya,Karnataka
571450,Mandya,Karnataka
571455,Mandya,Karnataka
571457,Chamrajnagar,Karnataka
571463,Mandya,Karnataka
571475,Mandya,Karnataka
571476,Mandya,Karnataka
571477,Mandya,Karnataka
571478,Mandya,Karnataka
571490,Kollegal,Karnataka
571601,Mysuru,Karnataka
571602,Mysuru,Karnataka
571603,Mysuru,Karnataka
571604,Mysuru,Karnataka
571605,Mandya,Karnataka
571606,Mandya,Karnataka
571607,Mandya,Karnataka
571610,Mysuru,Karnataka
571617,Mysuru,Karnataka
571802,Mandya,Karnataka
571807,Mandya,Karnataka
571811,Mandya,Karnataka
571812,Mandya,Karnataka
572101,TUMAKURU,Karnataka
572102,TUMAKURU,Karnataka
572103,TUMAKURU,Karnataka
572104,TUMAKURU,Karnataka
572105,TUMAKURU,Karnataka
572106,TUMAKURU,Karnataka
572107,TUMAKURU,Karnataka
572111,TUMAKURU,Karnataka
572112,TUMAKURU,Karnataka
572113,TUMAKURU,Karnataka
572114,TUMAKURU,Karnataka
572115,TUMAKURU,Karnataka
572116,TUMAKURU,Karnataka
572117,TUMAKURU,Karnataka
572118,TUMAKURU,Karnataka
572119,TUMAKURU,Karnataka
572120,TUMAKURU,Karnataka
572121,TUMAKURU,Karnataka
572122,TUMAKURU,Karnataka
572123,TUMAKURU,Karnataka
572124,TUMAKURU,Karnataka
572125,TUMAKURU,Karnataka
572126,TUMAKURU,Karnataka
572127,TUMAKURU,Karnataka
572128,TUMAKURU,Karnataka
572129,TUMAKURU,Karnataka
572130,TUMAKURU,Karnataka
572132,TUMAKURU,Karnataka
572133,TUMAKURU,Karnataka
572134,TUMAKURU,Karnataka
572135,TUMAKURU,Karnataka
572136,TUMAKURU,Karnataka
572137,TUMAKURU,Karnataka
572138,TUMAKURU,Karnataka
572139,TUMAKURU,Karnataka
572140,TUMAKURU,Karnataka
572141,TUMAKURU,Karnataka
572142,TUMAKURU,Karnataka
572168,TUMAKURU,Karnataka
572175,TUMAKURU,Karnataka
572201,TUMAKURU,Karnataka
572211,TUMAKURU,Karnataka
572212,TUMAKURU,Karnataka
572213,TUMAKURU,Karnataka
572214,TUMAKURU,Karnataka
572215,TUMAKURU,Karnataka
572216,TUMAKURU,Karnataka
572217,TUMAKURU,Karnataka
572218,TUMAKURU,Karnataka
572219,TUMAKURU,Karnataka
572220,TUMAKURU,Karnataka
572221,TUMAKURU,Karnataka
572222,TUMAKURU,Karnataka
572223,TUMAKURU,Karnataka
572224,TUMAKURU,Karnataka
572225,TUMAKURU,Karnataka
572226,TUMAKURU,Karnataka
572227,TUMAKURU,Karnataka
572228,TUMAKURU,Karnataka
573101,HASSAN,Karnataka
573102,HASSAN,Karnataka
573103,HASSAN,Karnataka
573111,HASSAN,Karnataka
573112,HASSAN,Karnataka
573113,HASSAN,Karnataka
573115,HASSAN,Karnataka
573116,HASSAN,Karnataka
573117,HASSAN,Karnataka
573118,HASSAN,Karnataka
573119,HASSAN,Karnataka
573120,HASSAN,Karnataka
573121,HASSAN,Karnataka
573122,HASSAN,Karnataka
573123,HASSAN,Karnataka
573124,HASSAN,Karnataka
573125,HASSAN,Karnataka
573126,HASSAN,Karnataka
573127,HASSAN,Karnataka
573128,HASSAN,Karnataka
573129,HASSAN,Karnataka
573130,HASSAN,Karnataka
573131,HASSAN,Karnataka
573133,HASSAN,Karnataka
573134,HASSAN,Karnataka
573135,HASSAN,Karnataka
573136,HASSAN,Karnataka
573137,HASSAN,Karnataka
573141,HASSAN,Karnataka
573142,HASSAN,Karnataka
573144,HASSAN,Karnataka
573162,HASSAN,Karnataka
573164,HASSAN,Karnataka
573165,HASSAN,Karnataka
573201,HASSAN,Karnataka
573202,HASSAN,Karnataka
573210,HASSAN,Karnataka
573211,HASSAN,Karnataka
573212,HASSAN,Karnataka
573213,HASSAN,Karnataka
573214,HASSAN,Karnataka
573215,HASSAN,Karnataka
573216,HASSAN,Karnataka
573217,HASSAN,Karnataka
573218,HASSAN,Karnataka
573219,HASSAN,Karnataka
573220,HASSAN,Karnataka
573225,HASSAN,Karnataka
573226,HASSAN,Karnataka
574101,UDUPI,Karnataka
574102,UDUPI,Karnataka
574103,UDUPI,Karnataka
574104,UDUPI,Karnataka
574105,UDUPI,Karnataka
574106,UDUPI,Karnataka
574107,DAKSHINA KANNADA,Karnataka
574108,UDUPI,Karnataka
574109,DAKSHINA KANNADA,Karnataka
574110,UDUPI,Karnataka
574111,UDUPI,Karnataka
574112,UDUPI,Karnataka
574113,UDUPI,Karnataka
574114,UDUPI,Karnataka
574115,UDUPI,Karnataka
574116,UDUPI,Karnataka
574117,UDUPI,Karnataka
574118,UDUPI,Karnataka
574119,UDUPI,Karnataka
574122,UDUPI,Karnataka
574129,UDUPI,Karnataka
574141,Dakshina Kannada,Karnataka
574142,Dakshina Kannada,Karnataka
574143,Dakshina Kannada,Karnataka
574144,Udupi,Karnataka
574145,Dakshina Kannada,Karnataka
574146,Dakshina Kannada,Karnataka
574148,Dakshina Kannada,Karnataka
574150,Dakshina Kannada,Karnataka
574151,Dakshina Kannada,Karnataka
574153,Dakshina Kannada,Karnataka
574154,Dakshina Kannada,Karnataka
574197,DAKSHINA KANNADA,Karnataka
574198,DAKSHINA KANNADA,Karnataka
574199,Dakshina Kannada,Karnataka
574201,DAKSHINA KANNADA,Karnataka
574202,DAKSHINA KANNADA,Karnataka
574203,DAKSHINA KANNADA,Karnataka
574210,DAKSHINA KANNADA,Karnataka
574211,DAKSHINA KANNADA,Karnataka
574212,DAKSHINA KANNADA,Karnataka
574213,DAKSHINA KANNADA,Karnataka
574214,DAKSHINA KANNADA,Karnataka
574216,DAKSHINA KANNADA,Karnataka
574217,DAKSHINA KANNADA,Karnataka
574218,DAKSHINA KANNADA,Karnataka
574219,DAKSHINA KANNADA,Karnataka
574220,DAKSHINA KANNADA,Karnataka
574221,DAKSHINA KANNADA,Karnataka
574222,DAKSHINA KANNADA,Karnataka
574223,DAKSHINA KANNADA,Karnataka
574224,DAKSHINA KANNADA,Karnataka
574225,DAKSHINA KANNADA,Karnataka
574226,DAKSHINA KANNADA,Karnataka
574227,DAKSHINA KANNADA,Karnataka
574228,DAKSHINA KANNADA,Karnataka
574229,DAKSHINA KANNADA,Karnataka
574230,DAKSHINA KANNADA,Karnataka
574231,DAKSHINA KANNADA,Karnataka
574232,DAKSHINA KANNADA,Karnataka
574233,DAKSHINA KANNADA,Karnataka
574234,KODAGU,Karnataka
574235,DAKSHINA KANNADA,Karnataka
574236,DAKSHINA KANNADA,Karnataka
574237,DAKSHINA KANNADA,Karnataka
574238,DAKSHINA KANNADA,Karnataka
574239,DAKSHINA KANNADA,Karnataka
574240,DAKSHINA KANNADA,Karnataka
574241,DAKSHINA KANNADA,Karnataka
574242,DAKSHINA KANNADA,Karnataka
574243,DAKSHINA KANNADA,Karnataka
574244,UDUPI,Karnataka
574248,DAKSHINA KANNADA,Karnataka
574253,DAKSHINA KANNADA,Karnataka
574259,DAKSHINA KANNADA,Karnataka
574260,DAKSHINA KANNADA,Karnataka
574265,DAKSHINA KANNADA,Karnataka
574267,Dakshina Kannada,Karnataka
574274,DAKSHINA KANNADA,Karnataka
574279,DAKSHINA KANNADA,Karnataka
574285,DAKSHINA KANNADA,Karnataka
574313,DAKSHINA KANNADA,Karnataka
574314,DAKSHINA KANNADA,Karnataka
574323,DAKSHINA KANNADA,Karnataka
574324,DAKSHINA KANNADA,Karnataka
574325,DAKSHINA KANNADA,Karnataka
574326,DAKSHINA KANNADA,Karnataka
574327,DAKSHINA KANNADA,Karnataka
574328,DAKSHINA KANNADA,Karnataka
574509,Dakshina Kannada,Karnataka
575001,Dakshina Kannada,Karnataka
575002,Dakshina Kannada,Karnataka
575003,Dakshina Kannada,Karnataka
575004,Dakshina Kannada,Karnataka
575005,Dakshina Kannada,Karnataka
575006,Dakshina Kannada,Karnataka
575007,Dakshina Kannada,Karnataka
575008,Dakshina Kannada,Karnataka
575010,Dakshina Kannada,Karnataka
575011,Dakshina Kannada,Karnataka
575013,Dakshina Kannada,Karnataka
575014,Dakshina Kannada,Karnataka
575015,Dakshina Kannada,Karnataka
575016,Dakshina Kannada,Karnataka
575017,Dakshina Kannada,Karnataka
575018,Dakshina Kannada,Karnataka
575019,Dakshina Kannada,Karnataka
575020,Dakshina Kannada,Karnataka
575022,Dakshina Kannada,Karnataka
575023,Dakshina Kannada,Karnataka
575025,Dakshina Kannada,Karnataka
575028,Dakshina Kannada,Karnataka
575029,Dakshina Kannada,Karnataka
575030,Dakshina Kannada,Karnataka
576101,UDUPI,Karnataka
576102,UDUPI,Karnataka
576103,UDUPI,Karnataka
576104,UDUPI,Karnataka
576105,UDUPI,Karnataka
576106,UDUPI,Karnataka
576107,UDUPI,Karnataka
576108,UDUPI,Karnataka
576111,Udupi,Karnataka
576112,UDUPI,Karnataka
576113,UDUPI,Karnataka
576114,UDUPI,Karnataka
576115,UDUPI,Karnataka
576117,UDUPI,Karnataka
576120,UDUPI,Karnataka
576121,Udupi,Karnataka
576122,UDUPI,Karnataka
576124,UDUPI,Karnataka
576201,UDUPI,Karnataka
576210,UDUPI,Karnataka
576211,UDUPI,Karnataka
576212,UDUPI,Karnataka
576213,UDUPI,Karnataka
576214,UDUPI,Karnataka
576215,UDUPI,Karnataka
576216,UDUPI,Karnataka
576217,UDUPI,Karnataka
576218,UDUPI,Karnataka
576219,UDUPI,Karnataka
576220,UDUPI,Karnataka
576221,UDUPI,Karnataka
576222,UDUPI,Karnataka
576223,UDUPI,Karnataka
576224,UDUPI,Karnataka
576225,UDUPI,Karnataka
576226,UDUPI,Karnataka
576227,UDUPI,Karnataka
576228,UDUPI,Karnataka
576229,UDUPI,Karnataka
576230,UDUPI,Karnataka
576231,UDUPI,Karnataka
576232,UDUPI,Karnataka
576233,UDUPI,Karnataka
576234,UDUPI,Karnataka
576235,UDUPI,Karnataka
576247,UDUPI,Karnataka
576257,UDUPI,Karnataka
576282,UDUPI,Karnataka
576283,UDUPI,Karnataka
577001,DAVANGERE,Karnataka
577002,DAVANGERE,Karnataka
577003,DAVANGERE,Karnataka
577004,DAVANGERE,Karnataka
577005,DAVANGERE,Karnataka
577006,DAVANGERE,Karnataka
577007,DAVANGERE,Karnataka
577101,CHICKMAGALUR,Karnataka
577102,CHICKMAGALUR,Karnataka
577111,CHICKMAGALUR,Karnataka
577112,CHICKMAGALUR,Karnataka
577113,CHICKMAGALUR,Karnataka
577114,CHICKMAGALUR,Karnataka
577115,SHIVAMOGGA,Karnataka
577116,CHICKMAGALUR,Karnataka
577117,CHICKMAGALUR,Karnataka
577120,CHICKMAGALUR,Karnataka
577121,CHICKMAGALUR,Karnataka
577122,CHICKMAGALUR,Karnataka
577123,CHICKMAGALUR,Karnataka
577124,CHICKMAGALUR,Karnataka
577125,CHICKMAGALUR,Karnataka
577126,CHICKMAGALUR,Karnataka
577127,CHICKMAGALUR,Karnataka
577128,CHICKMAGALUR,Karnataka
577129,CHICKMAGALUR,Karnataka
577130,CHICKMAGALUR,Karnataka
577131,CHICKMAGALUR,Karnataka
577132,CHICKMAGALUR,Karnataka
577133,CHICKMAGALUR,Karnataka
577134,CHICKMAGALUR,Karnataka
577135,CHICKMAGALUR,Karnataka
577136,CHICKMAGALUR,Karnataka
577137,CHICKMAGALUR,Karnataka
577138,CHICKMAGALUR,Karnataka
577139,CHICKMAGALUR,Karnataka
577140,CHICKMAGALUR,Karnataka
577144,CHICKMAGALUR,Karnataka
577145,CHICKMAGALUR,Karnataka
577146,CHICKMAGALUR,Karnataka
577160,CHICKMAGALUR,Karnataka
577168,CHICKMAGALUR,Karnataka
577175,CHICKMAGALUR,Karnataka
577179,CHICKMAGALUR,Karnataka
577180,CHICKMAGALUR,Karnataka
577181,CHICKMAGALUR,Karnataka
577182,CHICKMAGALUR,Karnataka
577201,SHIVAMOGGA,Karnataka
577202,SHIVAMOGGA,Karnataka
577203,SHIVAMOGGA,Karnataka
577204,SHIVAMOGGA,Karnataka
577205,SHIVAMOGGA,Karnataka
577211,SHIVAMOGGA,Karnataka
577213,DAVANGERE,Karnataka
577214,SHIVAMOGGA,Karnataka
577215,DAVANGERE,Karnataka
577216,SHIVAMOGGA,Karnataka
577217,DAVANGERE,Karnataka
577218,SHIVAMOGGA,Karnataka
577219,DAVANGERE,Karnataka
577220,SHIVAMOGGA,Karnataka
577221,DAVANGERE,Karnataka
577222,SHIVAMOGGA,Karnataka
577223,DAVANGERE,Karnataka
577224,DAVANGERE,Karnataka
577225,SHIVAMOGGA,Karnataka
577226,SHIVAMOGGA,Karnataka
577227,SHIVAMOGGA,Karnataka
577228,CHICKMAGALUR,Karnataka
577229,SHIVAMOGGA,Karnataka
577230,SHIVAMOGGA,Karnataka
577231,DAVANGERE,Karnataka
577232,SHIVAMOGGA,Karnataka
577233,SHIVAMOGGA,Karnataka
577243,SHIVAMOGGA,Karnataka
577245,SHIVAMOGGA,Karnataka
577301,SHIVAMOGGA,Karnataka
577302,SHIVAMOGGA,Karnataka
577401,SHIVAMOGGA,Karnataka
577411,SHIVAMOGGA,Karnataka
577412,SHIVAMOGGA,Karnataka
577413,SHIVAMOGGA,Karnataka
577414,SHIVAMOGGA,Karnataka
577415,SHIVAMOGGA,Karnataka
577416,SHIVAMOGGA,Karnataka
577417,SHIVAMOGGA,Karnataka
577418,SHIVAMOGGA,Karnataka
577419,SHIVAMOGGA,Karnataka
577421,SHIVAMOGGA,Karnataka
577422,SHIVAMOGGA,Karnataka
577423,SHIVAMOGGA,Karnataka
577424,SHIVAMOGGA,Karnataka
577425,SHIVAMOGGA,Karnataka
577426,SHIVAMOGGA,Karnataka
577427,SHIVAMOGGA,Karnataka
577428,SHIVAMOGGA,Karnataka
577429,SHIVAMOGGA,Karnataka
577430,SHIVAMOGGA,Karnataka
577431,SHIVAMOGGA,Karnataka
577432,SHIVAMOGGA,Karnataka
577433,SHIVAMOGGA,Karnataka
577434,SHIVAMOGGA,Karnataka
577435,SHIVAMOGGA,Karnataka
577436,SHIVAMOGGA,Karnataka
577451,SHIVAMOGGA,Karnataka
577452,SHIVAMOGGA,Karnataka
577453,SHIVAMOGGA,Karnataka
577501,CHITRADURGA,Karnataka
577502,CHITRADURGA,Karnataka
577511,CHITRADURGA,Karnataka
577512,CHITRADURGA,Karnataka
577513,DAVANGERE,Karnataka
577514,DAVANGERE,Karnataka
577515,CHITRADURGA,Karnataka
577516,DAVANGERE,Karnataka
577517,CHITRADURGA,Karnataka
577518,CHITRADURGA,Karnataka
577519,CHITRADURGA,Karnataka
577520,CHITRADURGA,Karnataka
577521,DAVANGERE,Karnataka
577522,CHITRADURGA,Karnataka
577523,CHITRADURGA,Karnataka
577524,CHITRADURGA,Karnataka
577525,DAVANGERE,Karnataka
577526,CHITRADURGA,Karnataka
577527,CHITRADURGA,Karnataka
577528,DAVANGERE,Karnataka
577529,CHITRADURGA,Karnataka
577530,DAVANGERE,Karnataka
577531,CHITRADURGA,Karnataka
577532,CHITRADURGA,Karnataka
577533,CHITRADURGA,Karnataka
577534,DAVANGERE,Karnataka
577535,CHITRADURGA,Karnataka
577536,CHITRADURGA,Karnataka
577537,CHITRADURGA,Karnataka
577538,CHITRADURGA,Karnataka
577539,CHITRADURGA,Karnataka
577540,CHITRADURGA,Karnataka
577541,CHITRADURGA,Karnataka
577542,CHITRADURGA,Karnataka
577543,CHITRADURGA,Karnataka
577544,DAVANGERE,Karnataka
577545,CHITRADURGA,Karnataka
577546,CHITRADURGA,Karnataka
577547,CHICKMAGALUR,Karnataka
577548,CHICKMAGALUR,Karnataka
577549,CHICKMAGALUR,Karnataka
577550,CHICKMAGALUR,Karnataka
577551,DAVANGERE,Karnataka
577552,DAVANGERE,Karnataka
577553,DAVANGERE,Karnataka
577554,CHITRADURGA,Karnataka
577555,CHITRADURGA,Karnataka
577556,DAVANGERE,Karnataka
577557,CHITRADURGA,Karnataka
577558,CHITRADURGA,Karnataka
577566,DAVANGERE,Karnataka
577589,DAVANGERE,Karnataka
577596,CHITRADURGA,Karnataka
577597,CHITRADURGA,Karnataka
577598,CHITRADURGA,Karnataka
577599,CHITRADURGA,Karnataka
577601,DAVANGERE,Karnataka
580001,Dharwad,Karnataka
580002,Dharwad,Karnataka
580003,Dharwad,Karnataka
580004,Dharwad,Karnataka
580005,Dharwad,Karnataka
580006,Dharwad,Karnataka
580007,Dharwad,Karnataka
580008,Dharwad,Karnataka
580009,Dharwad,Karnataka
580011,Dharwad,Karnataka
580020,Dharwad,Karnataka
580021,Dharwad,Karnataka
580023,Dharwad,Karnataka
580024,Dharwad,Karnataka
580025,Dharwad,Karnataka
580026,Dharwad,Karnataka
580027,Dharwad,Karnataka
580028,Dharwad,Karnataka
580029,Dharwad,Karnataka
580030,Dharwad,Karnataka
580031,Dharwad,Karnataka
580032,Dharwad,Karnataka
580112,Dharwad,Karnataka
580114,Dharwad,Karnataka
580118,Dharwad,Karnataka
581101,HAVERI,Karnataka
581102,HAVERI,Karnataka
581103,Dharwad,Karnataka
581104,HAVERI,Karnataka
581105,Dharwad,Karnataka
581106,HAVERI,Karnataka
581107,Dharwad,Karnataka
581108,HAVERI,Karnataka
581109,HAVERI,Karnataka
581110,HAVERI,Karnataka
581111,HAVERI,Karnataka
581112,HAVERI,Karnataka
581113,Dharwad,Karnataka
581115,HAVERI,Karnataka
581116,HAVERI,Karnataka
581117,Dharwad,Karnataka
581118,HAVERI,Karnataka
581119,HAVERI,Karnataka
581120,HAVERI,Karnataka
581121,Joida,Karnataka
581123,HAVERI,Karnataka
581126,HAVERI,Karnataka
581128,HAVERI,Karnataka
581129,Uttara Kannada,Karnataka
581145,HAVERI,Karnataka
581148,HAVERI,Karnataka
581186,Uttara Kannada,Karnataka
581187,Joida,Karnataka
581193,HAVERI,Karnataka
581195,Madikeri,Karnataka
581196,Dharwad,Karnataka
581198,HAVERI,Karnataka
581199,HAVERI,Karnataka
581201,Dharwad,Karnataka
581202,HAVERI,Karnataka
581203,HAVERI,Karnataka
581204,Dharwad,Karnataka
581205,HAVERI,Karnataka
581206,Dharwad,Karnataka
581207,Dharwad,Karnataka
581208,HAVERI,Karnataka
581209,Dharwad,Karnataka
581210,HAVERI,Karnataka
581211,HAVERI,Karnataka
581212,HAVERI,Karnataka
581213,HAVERI,Karnataka
581237,HAVERI,Karnataka
581301,UTTARA KANNADA,Karnataka
581302,UTTARA KANNADA,Karnataka
581303,UTTARA KANNADA,Karnataka
581304,UTTARA KANNADA,Karnataka
581306,UTTARA KANNADA,Karnataka
581307,UTTARA KANNADA,Karnataka
581308,UTTARA KANNADA,Karnataka
581314,UTTARA KANNADA,Karnataka
581315,Uttara Kannada,Karnataka
581316,UTTARA KANNADA,Karnataka
581317,UTTARA KANNADA,Karnataka
581318,Uttara Kannada,Karnataka
581319,UTTARA KANNADA,Karnataka
581320,UTTARA KANNADA,Karnataka
581321,UTTARA KANNADA,Karnataka
581322,Uttara Kannada,Karnataka
581323,UTTARA KANNADA,Karnataka
581324,UTTARA KANNADA,Karnataka
581325,Uttara Kannada,Karnataka
581326,UTTARA KANNADA,Karnataka
581327,UTTARA KANNADA,Karnataka
581328,UTTARA KANNADA,Karnataka
581329,Uttara Kannada,Karnataka
581330,UTTARA KANNADA,Karnataka
581331,Uttara Kannada,Karnataka
581332,UTTARA KANNADA,Karnataka
581333,UTTARA KANNADA,Karnataka
581334,UTTARA KANNADA,Karnataka
581335,UTTARA KANNADA,Karnataka
581336,Uttara Kannada,Karnataka
581337,Uttara Kannada,Karnataka
581338,UTTARA KANNADA,Karnataka
581339,UTTARA KANNADA,Karnataka
581340,Uttara Kannada,Karnataka
581341,UTTARA KANNADA,Karnataka
581342,UTTARA KANNADA,Karnataka
581343,UTTARA KANNADA,Karnataka
581344,UTTARA KANNADA,Karnataka
581345,UTTARA KANNADA,Karnataka
581346,Uttara Kannada,Karnataka
581347,Uttara Kannada,Karnataka
581348,UTTARA KANNADA,Karnataka
581349,Uttara Kannada,Karnataka
581350,UTTARA KANNADA,Karnataka
581351,UTTARA KANNADA,Karnataka
581352,UTTARA KANNADA,Karnataka
581353,UTTARA KANNADA,Karnataka
581354,UTTARA KANNADA,Karnataka
581355,Uttara Kannada,Karnataka
581356,Uttara Kannada,Karnataka
581357,UTTARA KANNADA,Karnataka
581358,Uttara Kannada,Karnataka
581359,Uttara Kannada,Karnataka
581360,UTTARA KANNADA,Karnataka
581361,UTTARA KANNADA,Karnataka
581362,UTTARA KANNADA,Karnataka
581363,Uttara Kannada,Karnataka
581365,Uttara Kannada,Karnataka
581384,UTTARA KANNADA,Karnataka
581396,UTTARA KANNADA,Karnataka
581400,UTTARA KANNADA,Karnataka
581401,Uttara Kannada,Karnataka
581402,Uttara Kannada,Karnataka
581403,Uttara Kannada,Karnataka
581411,Uttara Kannada,Karnataka
581412,Uttara Kannada,Karnataka
581421,UTTARA KANNADA,Karnataka
581423,UTTARA KANNADA,Karnataka
581440,UTTARA KANNADA,Karnataka
581450,Uttara Kannada,Karnataka
581453,Joida,Karnataka
582101,GADAG,Karnataka
582102,GADAG,Karnataka
582103,GADAG,Karnataka
582111,GADAG,Karnataka
582112,GADAG,Karnataka
582113,GADAG,Karnataka
582114,GADAG,Karnataka
582115,GADAG,Karnataka
582116,GADAG,Karnataka
582117,GADAG,Karnataka
582118,GADAG,Karnataka
582119,GADAG,Karnataka
582120,GADAG,Karnataka
582201,Dharwad,Karnataka
582202,GADAG,Karnataka
582203,GADAG,Karnataka
582204,GADAG,Karnataka
582205,GADAG,Karnataka
582206,GADAG,Karnataka
582207,GADAG,Karnataka
582208,Dharwad,Karnataka
582209,GADAG,Karnataka
582210,GADAG,Karnataka
582211,GADAG,Karnataka
583101,BELLARY,Karnataka
583102,BELLARY,Karnataka
583103,BELLARY,Karnataka
583104,BELLARY,Karnataka
583105,BELLARY,Karnataka
583111,BELLARY,Karnataka
583112,BELLARY,Karnataka
583113,BELLARY,Karnataka
583114,BELLARY,Karnataka
583115,BELLARY,Karnataka
583116,BELLARY,Karnataka
583117,BELLARY,Karnataka
583118,BELLARY,Karnataka
583119,BELLARY,Karnataka
583120,BELLARY,Karnataka
583121,BELLARY,Karnataka
583122,BELLARY,Karnataka
583123,BELLARY,Karnataka
583124,BELLARY,Karnataka
583125,DAVANGERE,Karnataka
583126,BELLARY,Karnataka
583127,DAVANGERE,Karnataka
583128,BELLARY,Karnataka
583129,BELLARY,Karnataka
583130,BELLARY,Karnataka
583131,DAVANGERE,Karnataka
583132,BELLARY,Karnataka
583134,BELLARY,Karnataka
583135,BELLARY,Karnataka
583136,BELLARY,Karnataka
583137,DAVANGERE,Karnataka
583152,BELLARY,Karnataka
583153,BELLARY,Karnataka
583154,BELLARY,Karnataka
583155,BELLARY,Karnataka
583201,BELLARY,Karnataka
583203,BELLARY,Karnataka
583211,BELLARY,Karnataka
583212,BELLARY,Karnataka
583213,DAVANGERE,Karnataka
583214,BELLARY,Karnataka
583215,BELLARY,Karnataka
583216,BELLARY,Karnataka
583217,BELLARY,Karnataka
583218,BELLARY,Karnataka
583219,BELLARY,Karnataka
583220,BELLARY,Karnataka
583221,BELLARY,Karnataka
583222,BELLARY,Karnataka
583223,BELLARY,Karnataka
583224,BELLARY,Karnataka
583225,BELLARY,Karnataka
583226,KOPPAL,Karnataka
583227,KOPPAL,Karnataka
583228,KOPPAL,Karnataka
583229,KOPPAL,Karnataka
583230,KOPPAL,Karnataka
583231,KOPPAL,Karnataka
583232,KOPPAL,Karnataka
583233,KOPPAL,Karnataka
583234,KOPPAL,Karnataka
583235,KOPPAL,Karnataka
583236,KOPPAL,Karnataka
583237,KOPPAL,Karnataka
583238,KOPPAL,Karnataka
583239,BELLARY,Karnataka
583268,KOPPAL,Karnataka
583275,BELLARY,Karnataka
583276,BELLARY,Karnataka
583277,KOPPAL,Karnataka
